"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.016869484E0,1.468594968E-1,-3.649054468E-2,9.737891197E0
3.019354797E0,1.301097274E-1,-1.495514158E-2,9.780961990E0
3.021840057E0,1.133599728E-1,-7.776673418E-3,9.826425552E0
3.024325317E0,7.746763527E-2,-5.383851007E-3,9.840782166E0
3.026810630E0,8.225327730E-2,-1.256231871E-2,9.853045464E0
3.029295890E0,8.225327730E-2,4.187439568E-3,9.807282448E0
3.031781203E0,9.182456881E-2,-5.383851007E-3,9.778569221E0
3.034266463E0,1.181456149E-1,-1.495514158E-2,9.766604424E0
3.036751776E0,1.085743308E-1,-7.776673418E-3,9.783354759E0
3.039237036E0,1.277169138E-1,-3.170489892E-2,9.835996628E0
3.041722297E0,1.372881979E-1,-1.734796353E-2,9.857831001E0
3.044207609E0,1.564307809E-1,-2.213360928E-2,9.896116257E0
3.046692869E0,1.396810263E-1,-5.114658549E-2,9.876974106E0
3.049178182E0,1.636092514E-1,-4.636093974E-2,9.845867157E0
3.051663442E0,1.588236094E-1,-3.888336942E-2,9.838389397E0
3.054148755E0,1.516451389E-1,-3.888336942E-2,9.853045464E0
3.056634015E0,1.803590059E-1,-6.311069429E-2,9.867402077E0
3.059119276E0,1.707877219E-1,-7.507480681E-2,9.865009308E0
3.061604588E0,1.731805354E-1,-5.832505226E-2,9.862616539E0
3.064089849E0,1.564307809E-1,-5.114658549E-2,9.838389397E0
3.066575161E0,2.066800594E-1,-5.832505226E-2,9.826425552E0
3.069060422E0,1.612164229E-1,-3.888336942E-2,9.809675217E0
3.071545734E0,1.468594968E-1,-3.888336942E-2,9.785747528E0
3.074030994E0,1.731805354E-1,-7.507480681E-2,9.802496910E0
3.076516255E0,1.492523104E-1,-7.507480681E-2,9.790533066E0
3.079001567E0,1.707877219E-1,-5.114658549E-2,9.785747528E0
3.081486828E0,1.516451389E-1,-5.593222752E-2,9.771389961E0
3.083972140E0,1.731805354E-1,-3.649054468E-2,9.776176453E0
3.086457401E0,1.636092514E-1,-7.028916478E-2,9.764211655E0
3.088942661E0,1.827518344E-1,-7.268198580E-2,9.773782730E0
3.091427974E0,1.612164229E-1,-7.268198580E-2,9.797711372E0
3.093913234E0,1.851446480E-1,-6.789634377E-2,9.778569221E0
3.096398547E0,1.899302900E-1,-6.071787328E-2,9.745069504E0
3.098883807E0,1.851446480E-1,-5.593222752E-2,9.752247810E0
3.101369119E0,1.755733639E-1,-5.832505226E-2,9.747462273E0
3.103854380E0,1.468594968E-1,-7.986045629E-2,9.773782730E0
3.106339692E0,1.540379524E-1,-3.649054468E-2,9.824032784E0
3.108824953E0,1.468594968E-1,-7.028916478E-2,9.855438232E0
3.111310213E0,1.372881979E-1,-3.888336942E-2,9.876974106E0
3.113795526E0,1.468594968E-1,-6.311069429E-2,9.867402077E0
3.116280786E0,1.277169138E-1,-4.127619043E-2,9.865009308E0
3.118766099E0,1.444666684E-1,-3.649054468E-2,9.872187614E0
3.121251359E0,1.612164229E-1,-5.114658549E-2,9.840782166E0
3.123736672E0,1.588236094E-1,-5.114658549E-2,9.833603859E0
3.126221932E0,1.516451389E-1,-5.832505226E-2,9.809675217E0
3.128707244E0,1.588236094E-1,-8.225327730E-2,9.766604424E0
3.131192505E0,1.731805354E-1,-3.888336942E-2,9.759426117E0
3.133677765E0,1.827518344E-1,-5.114658549E-2,9.757033348E0
3.136163078E0,1.755733639E-1,-4.875376076E-2,9.754640579E0
3.138648338E0,1.683948934E-1,-1.734796353E-2,9.728319168E0
3.141133651E0,1.444666684E-1,-5.114658549E-2,9.740283966E0
3.143618911E0,1.755733639E-1,-5.353940651E-2,9.788140297E0
3.146104224E0,1.636092514E-1,-2.213360928E-2,9.797711372E0
3.148589484E0,1.779661775E-1,-4.396811500E-2,9.788140297E0
3.151074744E0,1.636092514E-1,-3.649054468E-2,9.812067986E0
3.153560057E0,1.683948934E-1,-5.114658549E-2,9.845867157E0
3.156045317E0,1.803590059E-1,-5.353940651E-2,9.869794846E0
3.158530630E0,1.875374764E-1,-7.028916478E-2,9.855438232E0
3.161015890E0,1.731805354E-1,-5.593222752E-2,9.792925835E0
3.163501203E0,1.468594968E-1,-4.127619043E-2,9.754640579E0
3.165986463E0,1.779661775E-1,-3.170489892E-2,9.730711937E0
3.168471724E0,1.516451389E-1,-1.974078640E-2,9.692427635E0
3.170957036E0,1.636092514E-1,-2.691925503E-2,9.690034866E0
3.173442297E0,1.372881979E-1,-3.170489892E-2,9.749855042E0
3.175927609E0,1.444666684E-1,-5.353940651E-2,9.771389961E0
3.178412869E0,1.540379524E-1,-4.127619043E-2,9.838389397E0
3.180898182E0,1.492523104E-1,-4.127619043E-2,9.865009308E0
3.183383442E0,1.707877219E-1,-5.114658549E-2,9.857831001E0
3.185868755E0,1.588236094E-1,-3.170489892E-2,9.802496910E0
3.188354015E0,1.731805354E-1,-5.353940651E-2,9.764211655E0
3.190839276E0,1.923231184E-1,-3.649054468E-2,9.752247810E0
3.193324588E0,1.731805354E-1,-3.649054468E-2,9.778569221E0
3.195809849E0,1.827518344E-1,-2.213360928E-2,9.857831001E0
3.198295161E0,1.971087605E-1,-6.789634377E-2,9.881759644E0
3.200780422E0,1.947159469E-1,-6.311069429E-2,9.697213173E0
3.203265734E0,1.971087605E-1,-3.649054468E-2,9.625428200E0
3.205750994E0,1.923231184E-1,-2.213360928E-2,9.637392044E0
3.208236307E0,1.660020649E-1,-2.213360928E-2,9.651749611E0
3.210721567E0,1.660020649E-1,-1.734796353E-2,9.759426117E0
3.213206880E0,1.731805354E-1,-2.452643216E-2,9.850652695E0
3.215692140E0,1.444666684E-1,-3.409772366E-2,9.953543663E0
3.218177401E0,1.827518344E-1,-4.875376076E-2,9.932008743E0
3.220662713E0,1.779661775E-1,-4.396811500E-2,9.807282448E0
3.223147974E0,1.660020649E-1,-3.649054468E-2,9.666106224E0
3.225633286E0,1.564307809E-1,-5.982056609E-4,9.613464355E0
3.228118547E0,1.803590059E-1,-2.213360928E-2,9.637392044E0
3.230603859E0,1.755733639E-1,-3.888336942E-2,9.737891197E0
3.233089119E0,1.516451389E-1,-4.127619043E-2,9.807282448E0
3.235574380E0,1.372881979E-1,-3.409772366E-2,9.886545181E0
3.238059692E0,1.660020649E-1,-2.691925503E-2,9.893723488E0
3.240544953E0,1.683948934E-1,-3.888336942E-2,9.835996628E0
3.243030265E0,1.612164229E-1,-3.409772366E-2,9.790533066E0
3.245515526E0,1.707877219E-1,-3.409772366E-2,9.759426117E0
3.248000838E0,1.636092514E-1,-2.931207791E-2,9.735498428E0
3.250486099E0,1.707877219E-1,-5.114658549E-2,9.757033348E0
3.252971359E0,1.564307809E-1,-3.170489892E-2,9.773782730E0
3.255456672E0,1.707877219E-1,-4.396811500E-2,9.821640015E0
3.257941984E0,1.803590059E-1,-2.213360928E-2,9.809675217E0
3.260427244E0,1.875374764E-1,-5.114658549E-2,9.826425552E0
3.262912505E0,2.138585299E-1,-4.875376076E-2,9.814460754E0
3.265397817E0,2.210369855E-1,-5.832505226E-2,9.821640015E0
3.267883078E0,3.050848842E-1,-1.540379524E-1,9.835996628E0
3.270368390E0,8.676972985E-1,-5.871388316E-1,9.924830437E0
3.272853651E0,8.410771489E-1,-6.137589812E-1,9.932008743E0
3.275338963E0,8.557332158E-1,-6.185446382E-1,9.934401512E0
3.277824224E0,8.123632669E-1,-5.751747489E-1,9.821640015E0
3.280309536E0,6.711867452E-1,-4.938187599E-1,9.764211655E0
3.282794797E0,3.984049559E-1,-2.928216755E-1,9.690034866E0
3.285280057E0,1.540379524E-1,-2.213360928E-2,9.613464355E0
3.287765369E0,-9.242277592E-2,1.525424421E-1,9.606286049E0
3.290250630E0,-3.224328458E-1,2.865405083E-1,9.670891762E0
3.292735942E0,-4.899304509E-1,4.492524564E-1,9.778569221E0
3.295221203E0,-5.114658475E-1,5.428716540E-1,9.853045464E0
3.297706515E0,-5.018945336E-1,5.138586760E-1,9.879366875E0
3.300191776E0,-4.133601189E-1,4.516452849E-1,9.876974106E0
3.302677036E0,-1.977069676E-1,3.248256743E-1,9.845867157E0
3.305162349E0,-6.281159353E-3,1.501496136E-1,9.824032784E0
3.307647609E0,1.492523104E-1,-2.691925503E-2,9.804889679E0
3.310132922E0,2.234298140E-1,-7.507480681E-2,9.833603859E0
3.312618182E0,2.018944174E-1,-6.789634377E-2,9.831211090E0
3.315103494E0,2.042872310E-1,-5.353940651E-2,9.843174934E0
3.317588755E0,2.066800594E-1,-3.170489892E-2,9.816853523E0
3.320074067E0,2.186441720E-1,-2.931207791E-2,9.747462273E0
3.322559328E0,2.066800594E-1,-2.452643216E-2,9.706784248E0
3.325044640E0,2.018944174E-1,-1.734796353E-2,9.654142380E0
3.327529901E0,1.827518344E-1,-1.016949583E-2,9.649356842E0
3.330015213E0,1.971087605E-1,-2.691925503E-2,9.680462837E0
3.332500474E0,2.138585299E-1,-6.071787328E-2,9.723533630E0
3.334985734E0,2.306082845E-1,-6.071787328E-2,9.740283966E0
3.337471047E0,2.330010980E-1,-6.071787328E-2,9.754640579E0
3.339956307E0,2.401795685E-1,-9.661021084E-2,9.773782730E0
3.342441619E0,2.353939265E-1,-1.013958603E-1,9.759426117E0
3.344926880E0,2.521436810E-1,-1.253240854E-1,9.754640579E0
3.347412192E0,2.979064286E-1,-1.468594968E-1,9.709177017E0
3.349897453E0,2.979064286E-1,-1.779661775E-1,9.704391479E0
3.352382765E0,3.864408433E-1,-2.497508675E-1,9.735498428E0
3.354868026E0,5.443671346E-1,-4.004986882E-1,9.812067986E0
3.357353286E0,5.228317380E-1,-5.057829022E-1,9.982257843E0
3.359838599E0,8.964111805E-1,-7.716853023E-1,1.043001461E1
3.362323859E0,1.370190024E0,-1.106680512E0,9.886545181E0
3.364809172E0,1.401296735E0,-1.042074203E0,9.148957253E0
3.367294432E0,7.166503668E-1,-3.933202326E-1,8.952746391E0
3.369779744E0,-1.106680464E-2,3.176472187E-1,9.345467567E0
3.372265005E0,-3.080759048E-1,5.739783049E-1,9.737891197E0
3.374750317E0,-2.623131871E-1,4.923232496E-1,1.008514881E1
3.377235578E0,2.003988996E-2,2.386840582E-1,1.035075283E1
3.379720890E0,3.625126183E-1,-7.507480681E-2,1.036750221E1
3.382206151E0,7.573283911E-1,-3.406781256E-1,1.014975548E1
3.384691411E0,1.032802105E0,-4.746761918E-1,9.917651176E0
3.387176724E0,1.142871857E0,-4.411766827E-1,9.802496910E0
3.389661984E0,1.178764224E0,-3.502494097E-1,9.661320686E0
3.392147297E0,1.095015407E0,-2.066800594E-1,9.618249893E0
3.394632557E0,8.410771489E-1,-8.464609832E-2,9.694820404E0
3.397117869E0,5.539384484E-1,2.333002165E-2,9.792925835E0
3.399603130E0,1.516451389E-1,1.214357466E-1,9.912865639E0
3.402088442E0,-2.961117923E-1,2.506481707E-1,1.000379372E1
3.404573703E0,-5.760720372E-1,3.511467278E-1,9.982257843E0
3.407059015E0,-8.201399446E-1,4.133601189E-1,9.857831001E0
3.409544276E0,-9.640084505E-1,4.683950245E-1,9.666106224E0
3.412029588E0,-9.807581902E-1,4.971089065E-1,9.539286613E0
3.414514849E0,-9.903294444E-1,5.500500798E-1,9.443573952E0
3.417000161E0,-9.257232547E-1,5.189434290E-1,9.407681465E0
3.419485422E0,-7.244270444E-1,4.277170599E-1,9.522537231E0
3.421970682E0,-4.612165689E-1,2.865405083E-1,9.718748093E0
3.424455994E0,-1.953141540E-1,1.262213886E-1,9.929615974E0
3.426941255E0,6.071787328E-2,-3.409772366E-2,1.005404282E1
3.429426567E0,1.803590059E-1,-8.943174779E-2,1.010189915E1
3.431911828E0,1.731805354E-1,-1.181456149E-1,1.008514881E1
3.434397140E0,9.182456881E-2,-1.133599728E-1,1.008036327E1
3.436882401E0,-3.499503061E-2,-4.127619043E-2,1.004686451E1
3.439367713E0,-1.498505175E-1,1.615155302E-2,9.972686768E0
3.441852974E0,-2.985046208E-1,2.093719877E-2,9.828818321E0
3.444338286E0,-3.726821244E-1,1.854437590E-2,9.611071587E0
3.446823547E0,-3.463610709E-1,-4.875376076E-2,9.462716103E0
3.449308859E0,-2.024926096E-1,-2.186441720E-1,9.438788414E0
3.451794119E0,-9.002995491E-2,-4.794618487E-1,9.484251976E0
3.454279380E0,-2.072782665E-1,-7.166503668E-1,9.450752258E0
3.456764692E0,-2.961117923E-1,-7.716853023E-1,9.453145027E0
3.459249953E0,-3.032902777E-1,-6.664010882E-1,9.534501076E0
3.461735265E0,-3.320041299E-1,-4.220340848E-1,9.663713455E0
3.464220526E0,-3.176472187E-1,-1.372881979E-1,9.816853523E0
3.466705838E0,-2.985046208E-1,4.187439568E-3,9.960722923E0
3.469191099E0,-3.678964674E-1,2.195414752E-1,1.007079220E1
3.471676411E0,-4.612165689E-1,3.391826153E-1,1.007797050E1
3.474161672E0,-5.353940725E-1,3.272185028E-1,1.003489971E1
3.476646984E0,-6.454638839E-1,3.990031779E-1,1.001097202E1
3.479132244E0,-7.244270444E-1,2.721835673E-1,9.862616539E0
3.481617557E0,-8.225327730E-1,2.147558331E-1,9.749855042E0
3.484102817E0,-8.994022012E-1,2.745763958E-1,9.658927917E0
3.486588130E0,-8.105686903E-1,2.985046208E-1,9.623035431E0
3.489073390E0,-6.837490797E-1,3.128615618E-1,9.666106224E0
3.491558703E0,-4.851447940E-1,2.769692242E-1,9.780961990E0
3.494043963E0,-3.272185028E-1,2.913261652E-1,9.991828918E0
3.496529276E0,-1.737787426E-1,3.655036688E-1,1.014975548E1
3.499014536E0,-3.978067636E-2,4.085744619E-1,1.014257717E1
3.501499797E0,1.229312643E-1,4.588237405E-1,1.006122112E1
3.503985109E0,2.955136001E-1,4.755735099E-1,9.953543663E0
3.506470422E0,4.079762697E-1,4.947160780E-1,9.896116257E0
3.508955682E0,4.271188378E-1,5.261218548E-1,9.888937950E0
3.511440994E0,4.007977843E-1,4.947160780E-1,9.833603859E0
3.513926255E0,2.808575630E-1,3.774677813E-1,9.888937950E0
3.516411515E0,1.612164229E-1,3.248256743E-1,1.034836006E1
3.518896828E0,3.678964823E-2,2.458625287E-1,1.064776134E1
3.521382088E0,-7.328019291E-2,2.123630047E-1,1.082483101E1
3.523867401E0,-9.720841795E-2,2.315055877E-1,1.087747288E1
3.526352661E0,-1.187438220E-1,2.291127741E-1,1.086550808E1
3.528837974E0,-1.378864050E-1,3.032902777E-1,1.082961655E1
3.531323234E0,-1.689931005E-1,3.702892959E-1,1.078654575E1
3.533808547E0,-2.312064916E-1,4.157529473E-1,1.071954632E1
3.536293807E0,-2.694916427E-1,4.971089065E-1,1.061426258E1
3.538779119E0,-2.599203587E-1,5.835496187E-1,1.045633602E1
3.541264380E0,-2.503490746E-1,6.649056077E-1,1.031486034E1
3.543749692E0,-2.647060156E-1,7.103692293E-1,1.020000458E1
3.546234953E0,-3.224328458E-1,6.744768620E-1,1.017129040E1
3.548720265E0,-3.798605800E-1,6.505486369E-1,1.019043350E1
3.551205526E0,-4.468596280E-1,5.811567903E-1,1.023589706E1
3.553690838E0,-4.109672904E-1,5.380859971E-1,1.025503922E1
3.556176099E0,-3.942175210E-1,6.146563292E-1,1.023589706E1
3.558661411E0,-3.200400174E-1,6.194419861E-1,1.021436119E1
3.561146672E0,-3.750749528E-1,6.098706722E-1,1.016171932E1
3.563631984E0,-4.899304509E-1,5.090730190E-1,1.006839943E1
3.566117244E0,-6.669993401E-1,4.325026870E-1,9.905687332E0
3.568602557E0,-8.368897438E-1,3.080759048E-1,9.646963120E0
3.571087817E0,-9.329017401E-1,2.003988922E-1,9.426823616E0
3.573573078E0,-1.038185954E0,4.486542568E-2,9.232706070E0
3.576058390E0,-1.095613718E0,-6.071787328E-2,8.919246674E0
3.578543651E0,-1.040578723E0,-1.277169138E-1,8.665307999E0
3.581028963E0,-8.874381185E-1,-1.707877219E-1,8.296813011E0
3.583514224E0,-7.507480979E-1,-1.707877219E-1,7.961519241E0
3.585999536E0,-6.047859192E-1,-1.995015889E-1,7.681559086E0
3.588484797E0,-4.253242314E-1,-2.569293380E-1,7.492226601E0
3.590970109E0,-1.977069676E-1,-2.952145040E-1,7.501798153E0
3.593455369E0,2.003988996E-2,-3.095714152E-1,7.762914658E0
3.595940682E0,2.042872310E-1,-3.047857881E-1,8.177172661E0
3.598425942E0,3.649054468E-1,-2.258226424E-1,8.660522461E0
3.600911255E0,3.146561682E-1,-1.277169138E-1,9.225527763E0
3.603396515E0,2.808575630E-1,-5.353940651E-2,9.680462837E0
3.605881828E0,2.377867550E-1,3.050848842E-2,1.002054310E1
3.608367088E0,1.636092514E-1,1.549352705E-1,1.043001461E1
3.610852401E0,4.157529399E-2,2.506481707E-1,1.069322491E1
3.613337661E0,3.678964823E-2,2.745763958E-1,1.038664532E1
3.615822974E0,-5.653043464E-2,3.870390654E-1,1.050658512E1
3.618308234E0,-1.570289880E-1,5.548357368E-1,1.042044353E1
3.620793547E0,-1.881356835E-1,7.055835724E-1,1.019282627E1
3.623278807E0,-2.144567221E-1,7.989036441E-1,1.013061333E1
3.625764119E0,-2.192423791E-1,8.491529226E-1,1.007797050E1
3.628249380E0,-2.503490746E-1,8.395816684E-1,1.002772141E1
3.630734692E0,-2.312064916E-1,8.036893010E-1,1.001815033E1
3.633219953E0,-2.216351926E-1,7.247261405E-1,1.012821960E1
3.635705265E0,-2.096710801E-1,6.649056077E-1,1.022154045E1
3.638190526E0,-2.072782665E-1,5.715855360E-1,1.025982571E1
3.640675838E0,-2.455634177E-1,4.875376225E-1,1.028853893E1
3.643161099E0,-2.479562461E-1,3.224328458E-1,1.026700401E1
3.645646411E0,-3.008974493E-1,1.836491376E-1,1.018086243E1
3.648131672E0,-4.995017350E-1,1.375873014E-2,9.982257843E0
3.650616984E0,-7.172485590E-1,-9.661021084E-2,9.752247810E0
3.653102244E0,-9.281160831E-1,-1.061815023E-1,9.441181183E0
3.655587557E0,-1.059721351E0,-4.636093974E-2,9.170493126E0
3.658072817E0,-1.066899776E0,1.573280841E-1,8.890532494E0
3.660558130E0,-9.903294444E-1,3.367897868E-1,8.737391472E0
3.663043390E0,-8.850452900E-1,5.955137610E-1,8.713164330E0
3.665528703E0,-7.770691514E-1,8.084749579E-1,8.766105652E0
3.668013963E0,-7.028916478E-1,9.472586513E-1,8.967103004E0
3.670499276E0,-6.813562512E-1,9.999007583E-1,9.244669914E0
3.672984536E0,-7.292127013E-1,9.783653617E-1,9.501001358E0
3.675469849E0,-8.273184299E-1,8.802596331E-1,9.749855042E0
3.677955109E0,-8.563314080E-1,7.271189690E-1,9.963115692E0
3.680440422E0,-8.898309469E-1,5.476573110E-1,1.007318497E1
3.682925682E0,-8.153542876E-1,3.678964674E-1,1.013061333E1
3.685410994E0,-6.765705943E-1,2.482553422E-1,1.015214825E1
3.687896255E0,-5.712863803E-1,1.286142170E-1,1.017846966E1
3.690381567E0,-4.396811724E-1,1.070788130E-1,1.019282627E1
3.692866828E0,-3.032902777E-1,1.310070455E-1,1.019282627E1
3.695352140E0,-2.216351926E-1,1.980060786E-1,1.013061333E1
3.697837401E0,-1.713859290E-1,2.602194548E-1,1.007318497E1
3.700322713E0,-1.283151209E-1,3.343969584E-1,1.006122112E1
3.702807974E0,-1.139581800E-1,3.774677813E-1,1.009950638E1
3.705293286E0,-1.331007630E-1,4.061816335E-1,1.019282627E1
3.707778547E0,-1.426720470E-1,4.157529473E-1,1.025503922E1
3.710263859E0,-1.450648755E-1,3.966103494E-1,1.037946606E1
3.712749119E0,-1.905284971E-1,3.511467278E-1,1.059272671E1
3.715234380E0,-2.240280211E-1,3.104687333E-1,1.078415298E1
3.717719692E0,-2.192423791E-1,2.697907388E-1,1.093729305E1
3.720205005E0,-2.599203587E-1,2.721835673E-1,1.100698376E1
3.722690265E0,-2.793620527E-1,2.721835673E-1,1.104287624E1
3.725175526E0,-3.224328458E-1,3.248256743E-1,1.106680489E1
3.727660838E0,-4.061816335E-1,3.822534084E-1,1.107637596E1
3.730146151E0,-4.923232496E-1,4.636093974E-1,1.110987568E1
3.732631411E0,-5.665007830E-1,4.995017350E-1,1.116969585E1
3.735116724E0,-5.904290080E-1,5.189434290E-1,1.127498055E1
3.737601984E0,-6.000002623E-1,5.018945336E-1,1.138026428E1
3.740087297E0,-6.071787477E-1,5.114658475E-1,1.145204926E1
3.742572557E0,-5.880361795E-1,5.213362575E-1,1.149990559E1
3.745057869E0,-6.550351977E-1,4.468596280E-1,1.149751282E1
3.747543130E0,-6.909275651E-1,3.080759048E-1,1.142812061E1
3.750028442E0,-6.741777658E-1,7.597211748E-2,1.125344467E1
3.752513703E0,-5.042873621E-1,-1.636092514E-1,1.100459099E1
3.754999015E0,-3.631108403E-1,-4.052843451E-1,1.073868847E1
3.757484276E0,-3.248256743E-1,-5.081757307E-1,1.050419235E1
3.759969588E0,-3.391826153E-1,-5.560321808E-1,1.031486034E1
3.762454849E0,-3.511467278E-1,-5.823532343E-1,1.008993530E1
3.764940161E0,-3.583251834E-1,-5.943173170E-1,9.800104141E0
3.767425422E0,-2.192423791E-1,-5.895316601E-1,9.496215820E0
3.769910734E0,-1.785643846E-1,-5.632106066E-1,9.189635277E0
3.772395994E0,-1.378864050E-1,-5.153541565E-1,8.959924698E0
3.774881307E0,-1.235294715E-1,-5.153541565E-1,8.813961983E0
3.777366567E0,-5.653043464E-2,-5.344967842E-1,8.785248756E0
3.779851880E0,8.075776510E-3,-5.368895531E-1,8.895318031E0
3.782337140E0,9.421738982E-2,-5.344967842E-1,9.060422897E0
3.784822453E0,1.492523104E-1,-4.866403043E-1,9.275776863E0
3.787307713E0,1.923231184E-1,-4.459623098E-1,9.489037514E0
3.789793026E0,2.258226424E-1,-3.454637825E-1,9.706784248E0
3.792278286E0,2.497508675E-1,-2.497508675E-1,9.915258408E0
3.794763599E0,3.146561682E-1,-1.588236094E-1,1.015932655E1
3.797248859E0,2.907279432E-1,-1.037886813E-1,1.043958569E1
3.799734172E0,2.114657015E-1,-3.649054468E-2,1.069322491E1
3.802219432E0,1.396810263E-1,2.093719877E-2,1.090857887E1
3.804704692E0,1.037886813E-1,9.750752151E-2,1.110269737E1
3.807190005E0,8.943174779E-2,2.219343036E-1,1.123190975E1
3.809675317E0,5.832505226E-2,3.224328458E-1,1.127737331E1
3.812160578E0,6.789634377E-2,3.415754437E-1,1.130130100E1
3.814645890E0,7.268198580E-2,3.798605800E-1,1.129890823E1
3.817131151E0,8.464609832E-2,3.487538993E-1,1.122233772E1
3.819616463E0,6.550352275E-2,2.147558331E-1,1.110269737E1
3.822101724E0,2.003988996E-2,5.443671346E-2,1.096361446E1
3.824587036E0,3.290131222E-3,-1.444666684E-1,1.080329514E1
3.827072297E0,7.268198580E-2,-3.119642437E-1,1.061186886E1
3.829557609E0,1.899302900E-1,-4.100699723E-1,1.042762184E1
3.832042869E0,2.401795685E-1,-4.651049078E-1,1.024068260E1
3.834528182E0,2.760719061E-1,-4.938187599E-1,1.004686451E1
3.837013442E0,3.337987661E-1,-4.914259613E-1,9.886545181E0
3.839498755E0,3.625126183E-1,-4.842474759E-1,9.780961990E0
3.841984015E0,3.960121572E-1,-5.105685592E-1,9.685248375E0
3.844469328E0,3.840480447E-1,-5.177469850E-1,9.661320686E0
3.846954588E0,3.696911037E-1,-4.986044168E-1,9.637392044E0
3.849439901E0,3.553341627E-1,-4.746761918E-1,9.634999275E0
3.851925161E0,3.457628787E-1,-4.076771438E-1,9.651749611E0
3.854410474E0,3.553341627E-1,-3.430709541E-1,9.646963120E0
3.856895734E0,3.888336718E-1,-2.784647346E-1,9.646963120E0
3.859381047E0,4.342973232E-1,-1.827518344E-1,9.656535149E0
3.861866307E0,4.773681164E-1,-1.516451389E-1,9.661320686E0
3.864351619E0,5.156532526E-1,-1.181456149E-1,9.666106224E0
3.866836880E0,5.563312769E-1,-1.181456149E-1,9.687641144E0
3.869322192E0,5.706881881E-1,-1.540379524E-1,9.716355324E0
3.871807453E0,5.730810165E-1,-1.827518344E-1,9.764211655E0
3.874292765E0,5.587241054E-1,-2.066800594E-1,9.814460754E0
3.876778026E0,5.467599630E-1,-2.377867550E-1,9.896116257E0
3.879263338E0,5.850451589E-1,-2.904288471E-1,1.001575756E1
3.881748599E0,6.281159520E-1,-3.119642437E-1,1.011147022E1
3.884233911E0,6.975077987E-1,-3.430709541E-1,1.021914768E1
3.886719172E0,7.477570772E-1,-3.191427290E-1,1.029332447E1
3.889204484E0,7.956135273E-1,-2.688934505E-1,1.042283630E1
3.891689744E0,7.573283911E-1,-2.306082845E-1,1.057837009E1
3.894175057E0,7.238288522E-1,-1.755733639E-1,1.072193909E1
3.896660317E0,6.951149702E-1,-1.516451389E-1,1.084158039E1
3.899145630E0,6.496513486E-1,-1.205384433E-1,1.092054367E1
3.901630890E0,6.400800347E-1,-7.746763527E-2,1.095643616E1
3.904116203E0,5.467599630E-1,-8.703892678E-2,1.092532921E1
3.906601463E0,5.012963414E-1,-1.277169138E-1,1.086550808E1
3.909086776E0,4.247260094E-1,-2.090728730E-1,1.072433186E1
3.911572036E0,3.960121572E-1,-2.688934505E-1,1.053769207E1
3.914057349E0,3.649054468E-1,-3.334996700E-1,1.033878803E1
3.916542609E0,3.577269912E-1,-3.550350666E-1,1.013539886E1
3.919027922E0,3.696911037E-1,-3.933202326E-1,9.939187050E0
3.921513182E0,4.462614357E-1,-4.435695112E-1,9.704391479E0
