"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.110780213E0,2.977880416E-3,-1.374406274E-3,-5.879404955E-3
3.113265526E0,6.032116711E-3,-1.985253533E-3,-5.268557463E-3
3.115750786E0,8.475505747E-3,-1.985253533E-3,-5.268557463E-3
3.118236099E0,1.214058883E-2,-4.428642802E-3,-3.436015919E-3
3.120721359E0,1.458397787E-2,-5.039489828E-3,-3.436015919E-3
3.123206672E0,1.641651988E-2,-6.261184346E-3,-9.926267667E-4
3.125691932E0,2.130329795E-2,-3.206948051E-3,8.399150101E-4
3.128177244E0,2.313583903E-2,-1.985253533E-3,-3.817795368E-4
3.130662505E0,2.496838197E-2,-1.527118147E-4,2.290677221E-4
3.133147765E0,2.557922900E-2,4.734066315E-3,2.290677221E-4
3.135633078E0,2.557922900E-2,6.566607859E-3,8.399150101E-4
3.138118338E0,2.557922900E-2,7.177455351E-3,2.290677221E-4
3.140603651E0,2.435753495E-2,5.955760833E-3,2.061609412E-3
3.143088911E0,2.130329795E-2,4.734066315E-3,1.450762269E-3
3.145574224E0,1.885990985E-2,1.068982761E-3,8.399150101E-4
3.148059484E0,1.641651988E-2,-3.206948051E-3,1.450762269E-3
3.150544744E0,1.336228382E-2,-6.872031838E-3,-3.817795368E-4
3.153030057E0,1.397313084E-2,-8.704573847E-3,2.061609412E-3
3.155515317E0,1.580567285E-2,-1.053711493E-2,2.672456671E-3
3.158000630E0,2.008160390E-2,-1.175880991E-2,2.061609412E-3
3.160485890E0,2.191414498E-2,-9.926267900E-3,2.061609412E-3
3.162971203E0,2.313583903E-2,-7.482878864E-3,2.672456671E-3
3.165456463E0,2.252499200E-2,-3.817795310E-3,1.450762269E-3
3.167941724E0,2.069245093E-2,-1.527118147E-4,8.399150101E-4
3.170427036E0,1.947075687E-2,-7.635590737E-4,2.290677221E-4
3.172912297E0,1.580567285E-2,-7.635590737E-4,8.399150101E-4
3.175397609E0,1.336228382E-2,1.679830020E-3,2.290677221E-4
3.177882869E0,1.336228382E-2,-1.527118147E-4,-3.817795368E-4
3.180368182E0,1.580567285E-2,1.068982761E-3,-3.817795368E-4
3.182853442E0,1.824906096E-2,4.581354442E-4,8.399150101E-4
3.185338755E0,1.885990985E-2,2.290677279E-3,8.399150101E-4
3.187824015E0,2.069245093E-2,2.290677279E-3,-9.926267667E-4
3.190309276E0,2.069245093E-2,5.344913341E-3,-3.817795368E-4
3.192794588E0,2.252499200E-2,7.177455351E-3,-9.926267667E-4
3.195279849E0,2.130329795E-2,7.788302377E-3,-9.926267667E-4
3.197765161E0,2.680092305E-2,6.566607859E-3,2.290677221E-4
3.200250422E0,2.741177008E-2,1.084253844E-2,-1.603474026E-3
3.202735734E0,2.741177008E-2,1.817270555E-2,-9.926267667E-4
3.205220994E0,2.557922900E-2,2.305948362E-2,-9.926267667E-4
3.207706307E0,2.191414498E-2,2.489202656E-2,-2.214321401E-3
3.210191567E0,1.885990985E-2,2.855710872E-2,-1.603474026E-3
3.212676880E0,1.702736691E-2,2.672456764E-2,-9.926267667E-4
3.215162140E0,1.824906096E-2,2.000524849E-2,-3.817795368E-4
3.217647401E0,2.069245093E-2,1.450762246E-2,2.290677221E-4
3.220132713E0,2.008160390E-2,1.206423342E-2,-2.214321401E-3
3.222617974E0,1.947075687E-2,1.206423342E-2,-1.603474026E-3
3.225103286E0,1.458397787E-2,8.399149403E-3,-9.926267667E-4
3.227588547E0,7.864658721E-3,8.399149403E-3,-2.825168660E-3
3.230073859E0,2.977880416E-3,7.788302377E-3,-2.825168660E-3
3.232559119E0,-1.298050396E-3,4.734066315E-3,-2.214321401E-3
3.235044380E0,-1.298050396E-3,-1.985253533E-3,-1.603474026E-3
3.237529692E0,-3.130592173E-3,-8.704573847E-3,-1.603474026E-3
3.240014953E0,-3.741439432E-3,-1.175880991E-2,-9.926267667E-4
3.242500265E0,-6.795675959E-3,-1.786728203E-2,-2.214321401E-3
3.244985526E0,-1.046075951E-2,-2.336490713E-2,-2.825168660E-3
3.247470838E0,-1.656923257E-2,-2.764083818E-2,-2.214321401E-3
3.249956099E0,-1.718007959E-2,-3.008422814E-2,-3.436015919E-3
3.252441359E0,-2.145601064E-2,-3.252761811E-2,-5.268557463E-3
3.254926672E0,-2.206685767E-2,-3.436015919E-2,-5.879404955E-3
3.257411984E0,-2.023431472E-2,-3.252761811E-2,-7.711946499E-3
3.259897244E0,-2.206685767E-2,-3.313846514E-2,-9.544488043E-3
3.262382505E0,-2.267770469E-2,-3.313846514E-2,-1.076618303E-2
3.264867817E0,-2.328855172E-2,-3.436015919E-2,-1.320957206E-2
3.267353078E0,-2.206685767E-2,-3.374931216E-2,-1.626380906E-2
3.269838390E0,-2.145601064E-2,-3.924693540E-2,-2.848075330E-2
3.272323651E0,-1.840177365E-2,-4.230117425E-2,-5.780142173E-2
3.274808963E0,-1.351499557E-2,-4.230117425E-2,-9.139802307E-2
3.277294224E0,-7.406522986E-3,-4.169032723E-2,-1.225512326E-1
3.279779536E0,-4.352286924E-3,-3.680354729E-2,-1.512610465E-1
3.282264797E0,-1.298050396E-3,-3.252761811E-2,-1.695864648E-1
3.284750057E0,-3.130592173E-3,-2.519745007E-2,-1.756949425E-1
3.287235369E0,-4.963133950E-3,-1.969982497E-2,-1.701973230E-1
3.289720630E0,-8.017370477E-3,-1.664558798E-2,-1.567586809E-1
3.292205942E0,-1.412584260E-2,-1.725643501E-2,-1.347681731E-1
3.294691203E0,-1.718007959E-2,-2.153236605E-2,-1.072800532E-1
3.297176515E0,-1.840177365E-2,-2.825168520E-2,-7.795938104E-2
3.299661776E0,-1.901262067E-2,-3.497100621E-2,-4.863871261E-2
3.302147036E0,-2.267770469E-2,-4.107947648E-2,-2.481566928E-2
3.304632349E0,-2.451024577E-2,-4.291202128E-2,-7.101099472E-3
3.307117609E0,-2.389939874E-2,-4.107947648E-2,-3.817795368E-4
3.309602922E0,-2.145601064E-2,-4.169032723E-2,8.399150101E-4
3.312088182E0,-1.840177365E-2,-3.985778242E-2,2.290677221E-4
3.314573494E0,-1.351499557E-2,-3.619270027E-2,2.061609412E-3
3.317058755E0,-9.239064530E-3,-3.374931216E-2,8.399150101E-4
3.319544067E0,-6.795675959E-3,-3.130592033E-2,2.290677221E-4
3.322029328E0,-6.795675959E-3,-2.825168520E-2,1.450762269E-3
3.324514640E0,-7.406522986E-3,-2.580829710E-2,1.450762269E-3
3.326999901E0,-1.107160654E-2,-2.336490713E-2,8.399150101E-4
3.329485213E0,-1.412584260E-2,-1.969982497E-2,1.450762269E-3
3.331970474E0,-1.779092662E-2,-1.603474095E-2,2.290677221E-4
3.334455734E0,-1.718007959E-2,-1.420219894E-2,-3.817795368E-4
3.336941047E0,-1.595838554E-2,-8.093725890E-3,-1.603474026E-3
3.339426307E0,-1.351499557E-2,-4.428642802E-3,-2.825168660E-3
3.341911619E0,-1.107160654E-2,4.581354442E-4,-2.825168660E-3
3.344396880E0,-8.628217503E-3,5.955760833E-3,-7.101099472E-3
3.346882192E0,-8.017370477E-3,1.023169141E-2,-1.137703005E-2
3.349367453E0,-6.795675959E-3,1.756185852E-2,-1.748550311E-2
3.351852765E0,-5.573981442E-3,2.489202656E-2,-2.786990628E-2
3.354338026E0,-1.298050396E-3,3.466558084E-2,-3.764346242E-2
3.356823286E0,1.030804776E-2,4.688252881E-2,-5.474718660E-2
3.359308599E0,3.718532622E-2,7.498150319E-2,-7.551599294E-2
3.361793859E0,6.650599837E-2,8.047912270E-2,-1.109451354E-1
3.364279172E0,7.078192383E-2,7.498150319E-2,-1.640888453E-1
3.366764432E0,4.879142344E-2,8.964183182E-2,-2.086806893E-1
3.369249744E0,3.168770298E-2,1.097997949E-1,-2.166217119E-1
3.371735005E0,2.680092305E-2,1.207950488E-1,-1.940203607E-1
3.374220317E0,3.413109109E-2,1.275143623E-1,-1.665322334E-1
3.376705578E0,5.551074445E-2,1.360662282E-1,-1.414874941E-1
3.379190890E0,7.811209559E-2,1.464506239E-1,-1.311030984E-1
3.381676151E0,1.013242900E-1,1.586675793E-1,-1.396549493E-1
3.384161411E0,1.178171635E-1,1.702736765E-1,-1.634780020E-1
3.386646724E0,1.257581860E-1,1.867665499E-1,-1.940203607E-1
3.389131984E0,1.355317384E-1,2.081461996E-1,-2.239518762E-1
3.391617297E0,1.428619027E-1,2.344126403E-1,-2.483857721E-1
3.394102557E0,1.471378356E-1,2.570139766E-1,-2.636569440E-1
3.396587869E0,1.514137685E-1,2.710634768E-1,-2.703762650E-1
3.399073130E0,1.508029103E-1,2.698417902E-1,-2.679328918E-1
3.401558442E0,1.398076713E-1,2.564031482E-1,-2.575484812E-1
3.404043703E0,1.245364845E-1,2.209739983E-1,-2.373905182E-1
3.406529015E0,1.092653051E-1,1.751604527E-1,-2.129566222E-1
3.409014276E0,8.910734206E-2,1.336228400E-1,-1.848576516E-1
3.411499588E0,6.956022978E-2,1.036913246E-1,-1.567586809E-1
3.413984849E0,5.062396824E-2,8.353336155E-2,-1.304922402E-1
3.416470161E0,3.229855001E-2,7.498150319E-2,-1.030041203E-1
3.418955422E0,2.191414498E-2,7.498150319E-2,-8.040276915E-2
3.421440682E0,1.885990985E-2,8.353336155E-2,-5.902311578E-2
3.423925994E0,2.313583903E-2,9.819369763E-2,-4.741701856E-2
3.426411255E0,3.413109109E-2,1.189625040E-1,-4.436278343E-2
3.428896567E0,4.818057641E-2,1.360662282E-1,-4.253023863E-2
3.431381828E0,6.161921844E-2,1.531699449E-1,-4.375193641E-2
3.433867140E0,7.750124484E-2,1.666085869E-1,-4.802786559E-2
3.436352401E0,8.849649876E-2,1.708845198E-1,-4.863871261E-2
3.438837713E0,9.338327497E-2,1.672194302E-1,-4.436278343E-2
3.441322974E0,9.093988687E-2,1.592784226E-1,-3.764346242E-2
3.443808286E0,8.238802105E-2,1.482831687E-1,-2.970244735E-2
3.446293547E0,7.139277458E-2,1.397313178E-1,-2.176143415E-2
3.448778859E0,5.795413256E-2,1.366770715E-1,-2.298312820E-2
3.451264119E0,4.695888236E-2,1.354553849E-1,-2.909160033E-2
3.453749380E0,3.779617324E-2,1.446180940E-1,-4.253023863E-2
3.456234692E0,3.229855001E-2,1.623326540E-1,-5.657972768E-2
3.458719953E0,3.107685409E-2,1.916533262E-1,-7.062921673E-2
3.461205265E0,3.413109109E-2,2.264716178E-1,-8.406785131E-2
3.463690526E0,4.146125913E-2,2.564031482E-1,-9.445225447E-2
3.466175838E0,5.123481527E-2,2.814478874E-1,-9.872818738E-2
3.468661099E0,6.039752439E-2,2.961082160E-1,-9.994988143E-2
3.471146411E0,7.078192383E-2,3.040492237E-1,-9.078717232E-2
3.473631672E0,7.994463295E-2,3.083251417E-1,-7.795938104E-2
3.476116984E0,8.544225991E-2,3.138227761E-1,-6.146650389E-2
3.478602244E0,9.093988687E-2,3.223746419E-1,-4.558447748E-2
3.481087557E0,9.460496902E-2,3.419217467E-1,-3.397838026E-2
3.483572817E0,9.888090193E-2,3.620797098E-1,-1.870719716E-2
3.486058130E0,9.704835713E-2,3.828485310E-1,2.061609412E-3
3.488543390E0,9.093988687E-2,3.944546282E-1,2.221956849E-2
3.491028703E0,8.422056586E-2,3.956763148E-1,3.565821052E-2
3.493513963E0,7.933378965E-2,3.846810758E-1,4.298837483E-2
3.495999276E0,8.055548370E-2,3.633013964E-1,4.970769584E-2
3.498484536E0,8.483141661E-2,3.382566571E-1,5.215108395E-2
3.500969797E0,9.032903612E-2,3.223746419E-1,5.276193097E-2
3.503455109E0,9.277242422E-2,3.223746419E-1,5.398362502E-2
3.505940422E0,9.888090193E-2,3.364241421E-1,5.092938989E-2
3.508425682E0,1.056002229E-1,3.608580232E-1,4.848600179E-2
3.510910994E0,1.117086932E-1,3.889569938E-1,4.848600179E-2
3.513396255E0,1.165954694E-1,4.207210541E-1,4.909684882E-2
3.515881515E0,1.208714023E-1,4.384356141E-1,5.092938989E-2
3.518366828E0,1.251473278E-1,4.304946065E-1,5.276193097E-2
3.520852088E0,1.361425817E-1,4.042281806E-1,5.703786388E-2
3.523337401E0,1.550788432E-1,3.669664860E-1,6.070294604E-2
3.525822661E0,1.752368063E-1,3.229855001E-1,6.131379306E-2
3.528307974E0,1.960056126E-1,2.802261710E-1,6.131379306E-2
3.530793234E0,2.149418741E-1,2.350234836E-1,6.070294604E-2
3.533278547E0,2.332672924E-1,1.971509457E-1,6.497887522E-2
3.535763807E0,2.491493225E-1,1.659977436E-1,6.986565888E-2
3.538249119E0,2.619771063E-1,1.470614821E-1,7.414158434E-2
3.540734380E0,2.784699798E-1,1.458397806E-1,7.780666649E-2
3.543219692E0,2.888543904E-1,1.592784226E-1,7.414158434E-2
3.545704953E0,3.022930324E-1,1.831014603E-1,7.169819623E-2
3.548190265E0,3.138991296E-1,2.118112892E-1,6.925480813E-2
3.550675526E0,3.212293088E-1,2.368560284E-1,7.108735293E-2
3.553160838E0,3.291703165E-1,2.606790662E-1,7.536327839E-2
3.555646099E0,3.395547271E-1,2.832804024E-1,7.963921130E-2
3.558131411E0,3.493282795E-1,3.071034551E-1,7.841751724E-2
3.560616672E0,3.621560633E-1,3.284831047E-1,7.353074104E-2
3.563101984E0,3.707079291E-1,3.443651497E-1,7.108735293E-2
3.565587244E0,3.749838471E-1,3.553603888E-1,7.230904698E-2
3.568072557E0,3.737621605E-1,3.626905680E-1,8.147175610E-2
3.570557817E0,3.639886081E-1,3.626905680E-1,9.063446522E-2
3.573043078E0,3.511608243E-1,3.529170156E-1,1.022405624E-1
3.575528390E0,3.352787793E-1,3.327590525E-1,1.169008911E-1
3.578013651E0,3.120665848E-1,3.016058207E-1,1.333937645E-1
3.580498963E0,2.815242410E-1,2.631224692E-1,1.437781751E-1
3.582984224E0,2.424300015E-1,2.295258641E-1,1.474432498E-1
3.585469536E0,2.008923888E-1,2.069245130E-1,1.486649513E-1
3.587954797E0,1.556897014E-1,1.989834905E-1,1.419456303E-1
3.590440109E0,1.117086932E-1,2.081461996E-1,1.352263093E-1
3.592925369E0,7.017108053E-2,2.295258641E-1,1.236202121E-1
3.595410682E0,3.290939704E-2,2.570139766E-1,1.126249656E-1
3.597895942E0,5.344913807E-4,2.875563502E-1,9.429954737E-2
3.600381255E0,-2.084516361E-2,3.156553209E-1,7.658497244E-2
3.602866515E0,-3.000787087E-2,3.339807391E-1,6.314633787E-2
3.605351828E0,-3.611634299E-2,3.370349705E-1,5.520532280E-2
3.607837088E0,-3.672719002E-2,3.235963285E-1,4.726430774E-2
3.610322401E0,-3.917058185E-2,2.765611112E-1,3.932329267E-2
3.612807661E0,-2.756448276E-2,2.399102598E-1,3.321481869E-2
3.615292974E0,-9.849912487E-3,2.136438340E-1,2.771719359E-2
3.617778234E0,-2.519744914E-3,1.696628332E-1,2.649549954E-2
3.620263547E0,5.421269219E-3,1.409530044E-1,3.077143058E-2
3.622748807E0,1.763821393E-2,1.269035190E-1,3.871244565E-2
3.625234119E0,2.557922900E-2,1.128540337E-1,4.848600179E-2
3.627719380E0,2.863346599E-2,1.006370857E-1,5.764871091E-2
3.630204692E0,3.718532622E-2,9.452861547E-2,6.742226332E-2
3.632689953E0,4.329380020E-2,9.330692142E-2,7.597412914E-2
3.635175265E0,5.123481527E-2,9.025268257E-2,8.208259940E-2
3.637660526E0,5.673243850E-2,8.903098851E-2,8.635853231E-2
3.640145838E0,6.650599837E-2,9.269607067E-2,9.002361447E-2
3.642631099E0,7.505785674E-2,9.452861547E-2,9.185615927E-2
3.645116411E0,8.299887180E-2,1.006370857E-1,9.185615927E-2
3.647601672E0,8.788564801E-2,1.049130186E-1,9.002361447E-2
3.650086984E0,9.032903612E-2,1.110214889E-1,9.002361447E-2
3.652572244E0,8.727480471E-2,1.159082651E-1,8.880192041E-2
3.655057557E0,7.627955079E-2,1.207950488E-1,8.635853231E-2
3.657542817E0,5.734328553E-2,1.269035190E-1,8.819106966E-2
3.660028130E0,3.596363217E-2,1.397313178E-1,8.941277117E-2
3.662513390E0,1.397313084E-2,1.629435122E-1,9.368869662E-2
3.664998703E0,-8.017370477E-3,1.873773932E-1,1.016297117E-1
3.667483963E0,-2.817532979E-2,2.130329758E-1,1.083490327E-1
3.669969276E0,-4.650074616E-2,2.307475507E-1,1.175117418E-1
3.672454536E0,-6.238277629E-2,2.362451702E-1,1.248419061E-1
3.674939849E0,-7.948649675E-2,2.264716178E-1,1.303395331E-1
3.677425109E0,-9.536852688E-2,2.050919682E-1,1.364480108E-1
3.679910422E0,-1.112505570E-1,1.757712960E-1,1.425564736E-1
3.682395682E0,-1.240783483E-1,1.476723254E-1,1.462215632E-1
3.684880994E0,-1.369061470E-1,1.232384369E-1,1.480541080E-1
3.687366255E0,-1.466796994E-1,1.043021679E-1,1.492757946E-1
3.689851567E0,-1.552315652E-1,9.086353332E-2,1.468324065E-1
3.692336828E0,-1.619508862E-1,7.925742865E-2,1.437781751E-1
3.694822140E0,-1.698918939E-1,6.642963737E-2,1.388913989E-1
3.697307401E0,-1.802763045E-1,5.543438718E-2,1.358371526E-1
3.699792713E0,-1.918824017E-1,4.566083103E-2,1.315612346E-1
3.702277974E0,-2.010451108E-1,3.894151375E-2,1.285069883E-1
3.704763286E0,-2.114295065E-1,3.405473381E-2,1.266744435E-1
3.707248547E0,-2.193705291E-1,3.038965166E-2,1.242310628E-1
3.709733859E0,-2.267006934E-1,2.855710872E-2,1.230093688E-1
3.712219119E0,-2.267006934E-1,2.489202656E-2,1.211768240E-1
3.714704380E0,-2.199813724E-1,2.244863659E-2,1.193442866E-1
3.717189692E0,-2.077644169E-1,2.244863659E-2,1.150683537E-1
3.719675005E0,-1.906607002E-1,2.183778957E-2,1.095707268E-1
3.722160265E0,-1.698918939E-1,2.244863659E-2,9.979717433E-2
3.724645526E0,-1.485122442E-1,2.061609551E-2,9.063446522E-2
3.727130838E0,-1.320193708E-1,1.389677543E-2,8.269345015E-2
3.729616151E0,-1.149156392E-1,-1.985253533E-3,7.902836055E-2
3.732101411E0,-1.008661538E-1,-2.825168520E-2,8.147175610E-2
3.734586724E0,-8.926005661E-2,-6.306997687E-2,8.513683826E-2
3.737071984E0,-7.826480269E-2,-1.033858955E-1,8.880192041E-2
3.739557297E0,-6.849125028E-2,-1.479777545E-1,9.246700257E-2
3.742042557E0,-5.749600008E-2,-1.901262105E-1,9.429954737E-2
3.744527869E0,-4.711159319E-2,-2.371614426E-1,1.004080176E-1
3.747013130E0,-4.039227590E-2,-2.854183912E-1,1.095707268E-1
3.749498442E0,-3.855973482E-2,-3.330644667E-1,1.181225851E-1
3.751983703E0,-4.711159319E-2,-3.807105422E-1,1.236202121E-1
3.754469015E0,-6.665870547E-2,-4.326325655E-1,1.242310628E-1
3.756954276E0,-9.842276573E-2,-4.894413650E-1,1.187334359E-1
3.759439588E0,-1.369061470E-1,-5.541911721E-1,1.132358089E-1
3.761924849E0,-1.814979911E-1,-6.274928451E-1,1.071273386E-1
3.764410161E0,-2.285332382E-1,-6.965186000E-1,1.040730998E-1
3.766895422E0,-2.774010003E-1,-7.508839965E-1,1.004080176E-1
3.769380734E0,-3.287885487E-1,-7.887565494E-1,9.491039068E-2
3.771865994E0,-3.837648034E-1,-8.058602214E-1,8.880192041E-2
3.774351307E0,-4.362976551E-1,-8.144121170E-1,8.574768156E-2
3.776836567E0,-4.906630516E-1,-8.150229454E-1,8.086090535E-2
3.779321880E0,-5.407525301E-1,-8.095253110E-1,7.414158434E-2
3.781807140E0,-5.780141950E-1,-7.985301018E-1,6.681142002E-2
3.784292453E0,-6.067240238E-1,-7.802046537E-1,5.642701685E-2
3.786777713E0,-6.213843822E-1,-7.521057129E-1,4.421006888E-2
3.789263026E0,-6.256603003E-1,-7.178982496E-1,3.443651274E-2
3.791748286E0,-6.189410090E-1,-6.806365848E-1,2.283041552E-2
3.794233599E0,-6.048914790E-1,-6.409314871E-1,1.366770733E-2
3.796718859E0,-5.853443742E-1,-6.079457402E-1,3.894151188E-3
3.799204172E0,-5.602996349E-1,-5.853443742E-1,-2.214321401E-3
3.801689432E0,-5.291464329E-1,-5.719057322E-1,-7.101099472E-3
3.804174692E0,-4.967715442E-1,-5.719057322E-1,-8.322793990E-3
3.806660005E0,-4.607315361E-1,-5.841227174E-1,-7.711946499E-3
3.809145317E0,-4.228590131E-1,-6.048914790E-1,-2.825168660E-3
3.811630578E0,-3.843756318E-1,-6.299362183E-1,4.504998680E-3
3.814115890E0,-3.458922505E-1,-6.562026739E-1,1.122431830E-2
3.816601151E0,-3.073325157E-1,-6.769714952E-1,1.916533336E-2
3.819086463E0,-2.700708508E-1,-6.940752268E-1,2.405211143E-2
3.821571724E0,-2.321983129E-1,-7.069029808E-1,2.649549954E-2
3.824057036E0,-2.016559541E-1,-7.197307944E-1,2.954973653E-2
3.826542297E0,-1.760003716E-1,-7.337802649E-1,2.954973653E-2
3.829027609E0,-1.533990204E-1,-7.472189069E-1,3.016058356E-2
3.831512869E0,-1.350736022E-1,-7.631009221E-1,2.771719359E-2
3.833998182E0,-1.198024154E-1,-7.759287357E-1,2.527380548E-2
3.836483442E0,-1.057529300E-1,-7.802046537E-1,2.283041552E-2
3.838968755E0,-9.170344472E-2,-7.716528177E-1,2.405211143E-2
3.841454015E0,-7.643226534E-2,-7.527165413E-1,2.283041552E-2
3.843939328E0,-6.116108224E-2,-7.295043468E-1,2.283041552E-2
3.846424588E0,-4.588989913E-2,-7.007945180E-1,2.527380548E-2
3.848909901E0,-2.939702384E-2,-6.714738607E-1,2.466295846E-2
3.851395161E0,-1.534753758E-2,-6.433748603E-1,2.099787444E-2
3.853880474E0,-6.872031372E-4,-6.171084642E-1,2.038702741E-2
3.856365734E0,1.214058883E-2,-5.920637250E-1,1.733279042E-2
3.858851047E0,2.863346599E-2,-5.664080977E-1,1.611109637E-2
3.861336307E0,4.268295318E-2,-5.395308137E-1,1.794363745E-2
3.863821619E0,5.612159148E-2,-5.102101564E-1,1.794363745E-2
3.866306880E0,7.261446863E-2,-4.784461260E-1,1.855448633E-2
3.868792192E0,8.971819282E-2,-4.411844313E-1,1.366770733E-2
3.871277453E0,1.098761484E-1,-4.033119082E-1,5.726693198E-3
3.873762765E0,1.269798726E-1,-3.648285270E-1,-4.046862945E-3
3.876248026E0,1.501920670E-1,-3.251234591E-1,-1.015533600E-2
3.878733338E0,1.789018959E-1,-2.823641598E-1,-1.259872504E-2
3.881218599E0,2.094442546E-1,-2.377723008E-1,-1.687465608E-2
3.883703911E0,2.418191582E-1,-1.925695986E-1,-2.359397523E-2
3.886189172E0,2.748049200E-1,-1.467560530E-1,-3.031329438E-2
3.888674484E0,3.090123534E-1,-1.021642014E-1,-4.253023863E-2
3.891159744E0,3.450523317E-1,-6.612421572E-2,-5.047125369E-2
3.893645057E0,3.780381083E-1,-3.924693540E-2,-5.657972768E-2
3.896130317E0,4.104129970E-1,-2.336490713E-2,-6.024480984E-2
3.898615630E0,4.385119677E-1,-1.847812906E-2,-5.963396281E-2
3.901100890E0,4.635567069E-1,-2.825168520E-2,-5.963396281E-2
3.903586203E0,4.776062071E-1,-5.024218559E-2,-5.719057471E-2
3.906071463E0,4.873797596E-1,-8.383878320E-2,-5.474718660E-2
3.908556776E0,4.855472147E-1,-1.253764033E-1,-4.924955964E-2
3.911042036E0,4.769953489E-1,-1.718007922E-1,-4.558447748E-2
3.913527349E0,4.641675651E-1,-2.127275616E-1,-3.947600350E-2
3.916012609E0,4.440096021E-1,-2.457133085E-1,-3.520007432E-2
3.918497922E0,4.238516390E-1,-2.664821148E-1,-3.214583546E-2
3.920983182E0,3.981960714E-1,-2.725905776E-1,-3.031329438E-2
3.923468494E0,3.749838471E-1,-2.695363462E-1,-3.153498843E-2
3.925953755E0,3.505499661E-1,-2.493783981E-1,-3.458922729E-2
3.928439067E0,3.255052269E-1,-2.218902707E-1,-3.642176837E-2
3.930924328E0,2.967953980E-1,-1.950129867E-1,-3.642176837E-2
3.933409640E0,2.686964273E-1,-1.693574041E-1,-4.375193641E-2
3.935894901E0,2.405974567E-1,-1.430909634E-1,-5.352549255E-2
3.938380213E0,2.155527323E-1,-1.168245375E-1,-6.329904497E-2
3.940865474E0,1.947839260E-1,-9.055810422E-2,-7.185091078E-2
3.943350786E0,1.727934182E-1,-6.306997687E-2,-7.673768699E-2
3.945836047E0,1.550788432E-1,-3.741439432E-2,-8.223531395E-2
3.948321359E0,1.434727460E-1,-1.847812906E-2,-8.406785131E-2
3.950806619E0,1.306449622E-1,-7.482878864E-3,-8.956547827E-2
3.953291932E0,1.227039397E-1,3.512371797E-3,-8.956547827E-2
3.955777244E0,1.190388575E-1,1.267508045E-2,-8.834378421E-2
3.958262505E0,1.233147904E-1,2.855710872E-2,-8.895463496E-2
3.960747765E0,1.349208951E-1,4.688252881E-2,-8.895463496E-2
3.963233078E0,1.514137685E-1,7.559234649E-2,-9.200886637E-2
3.965718390E0,1.727934182E-1,1.055238619E-1,-9.261971712E-2
3.968203651E0,1.960056126E-1,1.366770715E-1,-9.567394853E-2
3.970688963E0,2.283805162E-1,1.684411317E-1,-9.811734408E-2
3.973174224E0,2.589228749E-1,2.038702667E-1,-9.994988143E-2
3.975659536E0,2.949628830E-1,2.411319613E-1,-1.048366576E-1
3.978144797E0,3.316137195E-1,2.838912606E-1,-1.115559787E-1
3.980630109E0,3.664320111E-1,3.229855001E-1,-1.146102175E-1
3.983115369E0,4.006394446E-1,3.596363366E-1,-1.158319116E-1
3.985600682E0,4.262950420E-1,3.914003670E-1,-1.109451354E-1
3.988085942E0,4.519506097E-1,4.109475017E-1,-1.066692024E-1
3.990571255E0,4.690543413E-1,4.213318825E-1,-9.994988143E-2
3.993056515E0,4.769953489E-1,4.201101959E-1,-9.261971712E-2
3.995541828E0,4.507289231E-1,2.820587158E-1,-1.066692024E-1
3.998027088E0,3.627669215E-1,-1.785201132E-1,-1.634780020E-1
4.000512401E0,2.961845696E-1,-6.036698222E-1,-1.720298529E-1
4.002997661E0,2.912977934E-1,-7.069029808E-1,-8.712209016E-2
4.005482974E0,2.961845696E-1,-6.433748603E-1,-6.490251981E-3
4.007968234E0,2.796916962E-1,-5.486935377E-1,1.427855436E-2
4.010453547E0,2.454842478E-1,-4.790569544E-1,-1.626380906E-2
4.012938807E0,1.953947693E-1,-4.570664763E-1,-4.986040667E-2
4.015424119E0,1.459161341E-1,-4.845545888E-1,-5.902311578E-2
